pin,slack
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[2],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[3],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[4],47092
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[5],47272
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[6],47252
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[7],47442
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[8],47466
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[9],47461
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ARST_N,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_BLK[0],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_BLK[1],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_BLK[2],46248
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_CLK,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[0],47248
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[10],47295
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[11],47322
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[12],47312
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[13],47312
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[14],47307
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[15],47299
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[16],47305
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[17],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[1],47260
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[2],47274
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[3],47262
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[4],47287
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[5],47299
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[6],47281
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[7],47284
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[8],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[9],47324
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_ARST_N,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_CLK,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_EN,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_SRST_N,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WEN[0],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WEN[1],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WIDTH[0],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WIDTH[1],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WIDTH[2],
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WMODE,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:CLK,45407
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:D,46436
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:EN,41576
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:Q,45407
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:SLn,
CLK_OUT_obuf/U0/U_IOENFF:A,
CLK_OUT_obuf/U0/U_IOENFF:Y,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set_RNO:A,40660
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set_RNO:B,46296
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set_RNO:Y,40660
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/pktType5_6:A,42586
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/pktType5_6:B,42797
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/pktType5_6:Y,42586
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/flush_4_0_a2_0_a2_1_1:A,45451
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/flush_4_0_a2_0_a2_1_1:B,45395
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/flush_4_0_a2_0_a2_1_1:C,45357
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/flush_4_0_a2_0_a2_1_1:D,44074
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/flush_4_0_a2_0_a2_1_1:Y,44074
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_24:C,47306
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_24:IPC,47306
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[8]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[8]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[8]:CLK,47324
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[8]:D,45123
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[8]:EN,41920
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[8]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[8]:Q,47324
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[8]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[8]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_19:B,47595
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_19:C,47612
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_19:IPB,47595
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_19:IPC,47612
cmam_if_wrap_0/cmam_if/nif/data_rd_1_ns[27]:A,42705
cmam_if_wrap_0/cmam_if/nif/data_rd_1_ns[27]:B,41210
cmam_if_wrap_0/cmam_if/nif/data_rd_1_ns[27]:C,41158
cmam_if_wrap_0/cmam_if/nif/data_rd_1_ns[27]:Y,41158
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/RDATA_r[11]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/RDATA_r[11]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/RDATA_r[11]:CLK,41494
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/RDATA_r[11]:D,45013
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/RDATA_r[11]:EN,41513
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/RDATA_r[11]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/RDATA_r[11]:Q,41494
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/RDATA_r[11]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/RDATA_r[11]:SLn,
cmam_if_wrap_0/cmam_if/nif/data_rd_0_am[2]:A,42710
cmam_if_wrap_0/cmam_if/nif/data_rd_0_am[2]:B,39835
cmam_if_wrap_0/cmam_if/nif/data_rd_0_am[2]:C,38604
cmam_if_wrap_0/cmam_if/nif/data_rd_0_am[2]:D,38443
cmam_if_wrap_0/cmam_if/nif/data_rd_0_am[2]:Y,38443
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_aempty_r_RNO:A,43871
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_aempty_r_RNO:B,45138
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_aempty_r_RNO:Y,43871
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO:A,46490
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO:B,46392
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO:C,45251
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO:D,43636
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO:Y,43636
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r20_0_x2_0_x2:A,40637
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r20_0_x2_0_x2:B,44954
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r20_0_x2_0_x2:Y,40637
Mario_Libero_MSS_0/MMUART_1_RXD_PAD/U_IOINFF:A,
Mario_Libero_MSS_0/MMUART_1_RXD_PAD/U_IOINFF:Y,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord_RNO[15]:A,46498
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord_RNO[15]:B,45056
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord_RNO[15]:C,44913
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord_RNO[15]:Y,44913
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_14:B,
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_14:C,47249
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_14:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_14:IPC,47249
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_m2_14_0_0_wmux_0:A,36371
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_m2_14_0_0_wmux_0:B,39113
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_m2_14_0_0_wmux_0:C,40342
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_m2_14_0_0_wmux_0:CC,
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_m2_14_0_0_wmux_0:D,40161
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_m2_14_0_0_wmux_0:P,
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_m2_14_0_0_wmux_0:UB,
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_m2_14_0_0_wmux_0:Y,36371
cmam_if_wrap_0/cmam_if/nif/data_rd_1_am[24]:A,42992
cmam_if_wrap_0/cmam_if/nif/data_rd_1_am[24]:B,41341
cmam_if_wrap_0/cmam_if/nif/data_rd_1_am[24]:C,41196
cmam_if_wrap_0/cmam_if/nif/data_rd_1_am[24]:Y,41196
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_15:EN,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word_4[0]:A,45206
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word_4[0]:B,20866
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word_4[0]:C,46179
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word_4[0]:D,44964
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word_4[0]:Y,20866
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/dbit_dbit_cry_4:A,
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/dbit_dbit_cry_4:B,38006
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/dbit_dbit_cry_4:C,
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/dbit_dbit_cry_4:CC,36269
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/dbit_dbit_cry_4:D,
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/dbit_dbit_cry_4:P,
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/dbit_dbit_cry_4:S,36269
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/dbit_dbit_cry_4:UB,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_4:B,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_4:C,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_4:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_4:IPC,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/tmpWord_RNO[11]:A,46498
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/tmpWord_RNO[11]:B,45056
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/tmpWord_RNO[11]:C,44913
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/tmpWord_RNO[11]:Y,44913
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/state_75:A,46421
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/state_75:B,44958
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/state_75:C,44129
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/state_75:D,41417
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/state_75:Y,41417
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_28:EN,
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_28:IPENn,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_lm_0[1]:A,45007
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_lm_0[1]:B,46127
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_lm_0[1]:Y,45007
cmam_if_wrap_0/cmam_if/nif/nmc3/ntx/crc_7_201_i_0_0_o2_7_N_4L5:A,38836
cmam_if_wrap_0/cmam_if/nif/nmc3/ntx/crc_7_201_i_0_0_o2_7_N_4L5:B,38069
cmam_if_wrap_0/cmam_if/nif/nmc3/ntx/crc_7_201_i_0_0_o2_7_N_4L5:C,38768
cmam_if_wrap_0/cmam_if/nif/nmc3/ntx/crc_7_201_i_0_0_o2_7_N_4L5:Y,38069
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_0_o2_0_tz:A,38919
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_0_o2_0_tz:B,38936
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_0_o2_0_tz:C,39370
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_0_o2_0_tz:D,39245
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_0_o2_0_tz:Y,38919
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/pktType5_9:A,43121
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/pktType5_9:B,43038
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/pktType5_9:C,42979
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/pktType5_9:D,42842
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/pktType5_9:Y,42842
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc[5]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc[5]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc[5]:CLK,45206
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc[5]:D,46225
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc[5]:EN,43720
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc[5]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc[5]:Q,45206
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc[5]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc[5]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/tx_data_53_0_0_a2_0_a2_0:A,38950
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/tx_data_53_0_0_a2_0_a2_0:B,38965
